"","home_team","yardline_100","game_seconds_remaining","goal_to_go","yards_gained","shotgun","no_huddle","qb_dropback","qb_scramble","score_differential","first_down_rush","down_2","down_3","down_4","run_location_middle","run_location_right","run_gap_end","run_gap_guard","run_gap_tackle","td_team_1","td_team_2"
"205",0,0.673469387755102,0.490344248530647,0,0.157894736842105,0,0,0,0,0.384615384615385,0,0,0,0,1,0,0,0,0,0,0
"206",0,0.102040816326531,0.219703330534565,0,0.157894736842105,0,0,0,0,0.653846153846154,0,0,0,0,0,0,0,0,1,0,0
"207",0,0.540816326530612,0.0822837951301427,0,0.147368421052632,1,0,0,0,0.788461538461538,0,1,0,0,0,1,1,0,0,0,0
"208",0,0.438775510204082,0.792891127903722,0,0.147368421052632,1,1,0,0,0.326923076923077,0,0,0,0,0,1,0,1,0,0,0
"209",0,0.112244897959184,0.757906521130702,0,0.136842105263158,0,1,0,0,0.326923076923077,1,0,1,0,1,0,0,0,0,0,0
"210",0,0.806122448979592,0.385110551357403,0,0.147368421052632,0,0,0,0,0.807692307692308,0,0,0,0,0,1,0,0,1,0,0
"211",0,0.112244897959184,0.184158970053177,0,0.157894736842105,0,0,0,0,0.673076923076923,0,0,0,0,0,1,1,0,0,0,0
"212",0,0.897959183673469,0.0727679820878813,0,0.157894736842105,0,0,0,0,0.75,0,0,0,0,1,0,0,0,0,0,0
"213",0,0.846938775510204,0.0699692135460397,0,0.147368421052632,0,0,0,0,0.75,0,0,1,0,0,1,1,0,0,0,0
"214",1,0.63265306122449,0.846627483907081,0,0.147368421052632,0,0,0,0,0.326923076923077,0,1,0,0,1,0,0,0,0,0,0
"215",1,0.551020408163265,0.567590260285474,0,0.147368421052632,0,0,0,0,0.711538461538462,0,0,0,0,1,0,0,0,0,0,0
"216",1,0.510204081632653,0.424013434089001,0,0.136842105263158,0,0,0,0,0.769230769230769,1,0,0,1,1,0,0,0,0,0,0
"217",1,0.561224489795918,0.654911838790932,0,0.136842105263158,0,0,0,0,0.403846153846154,1,0,1,0,1,0,0,0,0,0,0
"218",1,0.0306122448979592,0.596977329974811,1,0.147368421052632,1,0,0,0,0.403846153846154,0,0,0,0,1,0,0,0,0,0,0
"219",1,0.183673469387755,0.21130702490904,0,0.157894736842105,0,0,0,0,0.865384615384615,0,1,0,0,0,0,1,0,0,0,0
"220",1,0.76530612244898,0.16484746711447,0,0.157894736842105,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"221",1,0.63265306122449,0.0741673663588021,0,0.147368421052632,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"222",1,0.510204081632653,0.0464595577945704,0,0.147368421052632,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"223",0,0.173469387755102,0.843548838511055,0,0.147368421052632,1,0,0,0,0.403846153846154,0,1,0,0,0,0,0,0,1,0,0
"224",0,0.561224489795918,0.698852504897845,0,0.147368421052632,0,0,0,0,0.461538461538462,0,0,0,0,0,0,0,1,0,0,0
"225",0,0.346938775510204,0.581304226140498,0,0.147368421052632,0,0,0,0,0.461538461538462,0,0,0,0,0,1,0,0,1,0,0
"226",0,0.683673469387755,0.448642597257207,0,0.157894736842105,1,0,0,0,0.576923076923077,0,0,0,0,0,0,0,1,0,0,0
"227",0,0.571428571428571,0.0554156171284635,0,0.157894736842105,1,0,0,0,0.384615384615385,0,0,0,0,1,0,0,0,0,0,0
"228",0,0.357142857142857,0.0274279317100476,0,0.147368421052632,1,0,0,0,0.384615384615385,0,0,0,0,0,1,0,1,0,0,0
"229",0,0.826530612244898,0.998320738874895,0,0.157894736842105,0,0,0,0,0.326923076923077,0,0,0,0,0,0,1,0,0,0,0
"230",0,0.785714285714286,0.440246291631682,0,0.147368421052632,0,0,0,0,0.596153846153846,0,0,0,0,0,0,0,0,1,0,0
"231",0,0.755102040816326,0.429051217464316,0,0.147368421052632,0,0,0,0,0.596153846153846,0,1,0,0,0,0,0,0,1,0,0
"232",0,0.551020408163265,0.273999440246292,0,0.147368421052632,0,0,0,0,0.538461538461538,0,0,0,0,0,1,1,0,0,0,0
"233",0,0.928571428571429,0.192275398824517,0,0.157894736842105,0,0,0,0,0.557692307692308,0,0,0,0,0,1,0,0,1,0,0
"234",1,0.0408163265306122,0.929471032745592,1,0.147368421052632,0,0,0,0,0.326923076923077,0,0,0,0,1,0,0,0,0,0,0
"235",1,0.377551020408163,0.812762384550798,0,0.157894736842105,1,0,0,0,0.326923076923077,0,1,0,0,0,1,1,0,0,0,0
"236",1,0.663265306122449,0.140778057654632,0,0.126315789473684,1,1,0,0,0.115384615384615,1,1,0,0,0,0,1,0,0,0,0
"237",1,0.153061224489796,0.922474111390988,0,0.168421052631579,1,0,0,0,0.461538461538462,0,0,0,0,0,1,1,0,0,0,0
"238",1,0.479591836734694,0.537923313741954,0,0.157894736842105,0,0,0,0,0.461538461538462,1,0,1,0,1,0,0,0,0,0,0
"239",1,0,0.285754268122026,1,0.126315789473684,1,0,0,0,0.519230769230769,1,0,0,0,1,0,0,0,0,0,1
"240",1,0.602040816326531,0.244332493702771,0,0.147368421052632,1,0,0,0,0.653846153846154,1,1,0,0,0,0,1,0,0,0,0
"241",1,0.0714285714285714,0.188357122865939,1,0.168421052631579,1,0,0,0,0.653846153846154,0,0,0,0,1,0,0,0,0,0,0
"242",1,0.275510204081633,0.0204310103554436,0,0.178947368421053,0,0,0,0,0.596153846153846,0,0,0,0,1,0,0,0,0,0,0
"243",1,0.183673469387755,0.0162328575426812,0,0.147368421052632,0,0,0,0,0.596153846153846,1,0,1,0,1,0,0,0,0,0,0
"244",0,0.836734693877551,0.947383151413378,0,0.178947368421053,0,0,0,0,0.326923076923077,0,0,0,0,0,0,0,0,1,0,0
"245",0,0.86734693877551,0.893087041701651,0,0.178947368421053,0,0,0,0,0.326923076923077,1,1,0,0,0,0,0,0,1,0,0
"246",0,0.744897959183674,0.874335292471313,0,0.189473684210526,1,0,0,0,0.326923076923077,0,1,0,0,0,1,0,1,0,0,0
"247",0,0.612244897959184,0.850265883011475,0,0.2,1,0,0,0,0.326923076923077,0,1,0,0,1,0,0,0,0,0,0
"248",0,0.255102040816327,0.793730758466275,0,0.168421052631579,1,0,0,0,0.326923076923077,0,1,0,0,0,0,0,1,0,0,0
"249",0,0.510204081632653,0.520291071928352,0,0.168421052631579,0,0,0,0,0.326923076923077,0,0,0,0,0,1,1,0,0,0,0
"250",0,0.663265306122449,0.488385110551357,0,0.147368421052632,1,0,0,0,0.384615384615385,1,1,0,0,0,0,0,1,0,0,0
"251",0,0.816326530612245,0.383711167086482,0,0.168421052631579,0,0,0,0,0.384615384615385,1,1,0,0,0,1,0,1,0,0,0
"252",0,1,0.304785894206549,0,0.2,0,0,0,0,0.384615384615385,0,0,0,0,1,0,0,0,0,0,0
"253",0,0.908163265306122,0.284354883851106,0,0.168421052631579,1,0,0,0,0.384615384615385,1,0,1,0,1,0,0,0,0,0,0
"254",0,0.857142857142857,0.275398824517212,0,0.189473684210526,1,0,0,0,0.384615384615385,0,0,0,0,0,0,0,1,0,0,0
"255",0,0.102040816326531,0.208788133221383,0,0.2,1,0,0,0,0.384615384615385,0,1,0,0,1,0,0,0,0,0,0
"256",1,0.73469387755102,0.956339210747271,0,0.2,0,0,0,0,0.192307692307692,1,1,0,0,1,0,0,0,0,0,0
"257",1,0.795918367346939,0.628323537643437,0,0.189473684210526,0,0,0,0,0.0576923076923077,0,1,0,0,0,1,1,0,0,0,0
"258",1,0.704081632653061,0.615449202350966,0,0.147368421052632,0,0,0,0,0.0576923076923077,1,0,1,0,1,0,0,0,0,0,0
"259",1,0.673469387755102,0.603974251329415,0,0.2,0,0,0,0,0.0576923076923077,0,0,0,0,0,0,1,0,0,0,0
"260",1,0.0918367346938776,0.200111950741674,1,0.210526315789474,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"261",1,0,0.196193674783095,1,0.126315789473684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"262",1,0.755102040816326,0.119507416736636,0,0.189473684210526,1,0,1,1,0.0769230769230769,0,0,0,0,0,0,1,0,0,0,0
"263",1,0.969387755102041,0.049258326336412,0,0.168421052631579,0,0,0,0,0.0769230769230769,0,0,0,0,1,0,0,0,0,0,0
"264",0,0.612244897959184,0.633361321018752,0,0.178947368421053,1,0,0,0,0.538461538461538,0,1,0,0,0,1,0,0,1,0,0
"265",0,0.76530612244898,0.53568429890848,0,0.189473684210526,0,0,0,0,0.596153846153846,0,0,0,0,0,1,0,0,1,0,0
"266",0,0.295918367346939,0.0240694094598377,0,0.168421052631579,1,0,0,0,0.211538461538462,0,1,0,0,0,1,1,0,0,0,0
"267",0,0.469387755102041,0.982927511894766,0,0.178947368421053,1,0,0,0,0.326923076923077,0,0,0,0,0,1,0,1,0,0,0
"268",0,0.295918367346939,0.954380072767982,0,0.168421052631579,1,0,0,0,0.326923076923077,0,0,0,0,0,0,0,1,0,0,0
"269",0,0.0408163265306122,0.907360761265043,1,0.168421052631579,1,0,0,0,0.326923076923077,1,0,0,0,0,1,1,0,0,0,1
"270",0,0.683673469387755,0.865379233137419,0,0.157894736842105,1,0,0,0,0.326923076923077,1,1,0,0,0,0,0,0,1,0,0
"271",0,0.23469387755102,0.805765463196194,0,0.168421052631579,1,0,0,0,0.326923076923077,0,0,0,0,0,1,0,0,1,0,0
"272",0,0.428571428571429,0.244332493702771,0,0.189473684210526,0,0,0,0,0.403846153846154,0,0,0,0,0,0,0,0,1,0,0
"273",0,0.13265306122449,0.205429610971173,0,0.210526315789474,1,0,0,0,0.403846153846154,0,1,0,0,0,1,1,0,0,0,0
"274",1,0.581632653061224,0.973411698852505,0,0.189473684210526,0,0,0,0,0.326923076923077,0,1,0,0,1,0,0,0,0,0,0
"275",1,0.489795918367347,0.868457878533445,0,0.168421052631579,1,0,0,0,0.326923076923077,0,0,0,0,1,0,0,0,0,0,0
"276",1,0.602040816326531,0.470752868737755,0,0.178947368421053,0,0,0,0,0.326923076923077,0,0,0,0,1,0,0,0,0,0,0
"277",1,0.591836734693878,0.276518331933949,0,0.168421052631579,0,0,0,0,0.326923076923077,0,0,0,0,1,0,0,0,0,0,0
"278",1,0.602040816326531,0.0957178841309824,0,0.178947368421053,0,0,0,0,0.461538461538462,0,0,0,0,1,0,0,0,0,0,0
"279",1,0.469387755102041,0.0727679820878813,0,0.178947368421053,0,0,0,0,0.461538461538462,0,0,0,0,1,0,0,0,0,0,0
"280",1,0.173469387755102,0.0349846067730199,0,0.210526315789474,0,0,0,0,0.461538461538462,0,0,0,0,1,0,0,0,0,0,0
"281",0,0.275510204081633,0.266162888329135,0,0.210526315789474,0,0,0,0,0.288461538461538,0,0,0,0,0,1,1,0,0,0,0
"282",0,0,0,1,0.126315789473684,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
"283",1,0.897959183673469,0.948782535684299,0,0.168421052631579,1,0,0,0,0.211538461538462,0,1,0,0,1,0,0,0,0,0,0
"284",1,0.693877551020408,0.00195913797928911,0,0.168421052631579,1,0,0,0,0.0576923076923077,0,0,0,0,1,0,0,0,0,0,0
"285",1,0.714285714285714,0.990204310103554,0,0.210526315789474,1,0,0,0,0.326923076923077,0,0,0,0,0,1,0,1,0,0,0
"286",1,0.622448979591837,0.98180800447803,0,0.147368421052632,0,0,0,0,0.326923076923077,1,1,0,0,0,0,0,0,1,0,0
"287",1,0.418367346938776,0.938147215225301,0,0.168421052631579,1,0,1,1,0.326923076923077,1,0,1,0,0,0,1,0,0,0,0
"288",1,0.806122448979592,0.733837111670865,0,0.168421052631579,1,0,0,0,0.384615384615385,0,0,0,0,0,1,0,0,1,0,0
"289",1,0.469387755102041,0.681500139938427,0,0.189473684210526,0,0,0,0,0.384615384615385,0,0,0,0,0,0,1,0,0,0,0
"290",1,0.224489795918367,0.63392107472712,0,0.189473684210526,0,0,0,0,0.384615384615385,1,1,0,0,0,1,0,0,1,0,0
"291",1,0.153061224489796,0.620766862580465,0,0.210526315789474,1,0,0,0,0.384615384615385,0,0,0,0,0,0,1,0,0,0,0
"292",1,0.0612244897959184,0.609291911558914,0,0.178947368421053,0,0,0,0,0.384615384615385,1,1,0,0,0,1,0,1,0,0,0
"293",1,0,0.254967814161769,1,0.126315789473684,0,0,0,0,0.5,1,0,0,0,0,1,1,0,0,0,1
"294",0,0.938775510204082,0.938986845787853,0,0.189473684210526,1,0,0,0,0.326923076923077,0,1,0,0,0,1,0,1,0,0,0
"295",0,0.591836734693878,0.84186957738595,0,0.178947368421053,1,0,0,0,0.192307692307692,0,0,0,0,0,1,1,0,0,0,0
"296",0,0.204081632653061,0.660229499020431,0,0.168421052631579,0,0,0,0,0.326923076923077,0,1,0,0,0,1,0,0,1,0,0
"297",0,0.857142857142857,0.547159249930031,0,0.189473684210526,1,0,1,1,0.384615384615385,0,1,0,0,0,0,1,0,0,0,0
"298",0,0.0714285714285714,0.421494542401343,1,0.178947368421053,0,0,0,0,0.384615384615385,0,0,0,0,0,1,0,0,1,0,0
"299",0,0.0408163265306122,0.262244612370557,1,0.168421052631579,1,0,1,1,0.519230769230769,1,0,0,0,0,1,1,0,0,0,1
"300",0,0.642857142857143,0.242093478869297,0,0.168421052631579,0,0,0,0,0.653846153846154,0,0,0,0,1,0,0,0,0,0,0
"301",0,0.0612244897959184,0.206828995242093,0,0.189473684210526,1,0,0,0,0.653846153846154,1,1,0,0,1,0,0,0,0,0,1
"302",0,0.714285714285714,0.13322138259166,0,0.178947368421053,0,0,0,0,0.788461538461538,0,0,0,0,0,1,1,0,0,0,0
"303",0,0.63265306122449,0.106912958298349,0,0.2,0,0,0,0,0.788461538461538,1,0,1,0,1,0,0,0,0,0,0
"304",0,0.622448979591837,0.664707528687378,0,0.2,0,0,0,0,0.326923076923077,0,0,0,0,0,1,0,1,0,0,0
"305",0,0.755102040816326,0.527008116428771,0,0.168421052631579,1,0,0,0,0.403846153846154,0,0,0,0,1,0,0,0,0,0,0
"306",0,0.642857142857143,0.493982647635041,0,0.168421052631579,0,0,0,0,0.403846153846154,0,0,0,0,0,1,0,1,0,0,0
"307",0,0.0612244897959184,0.420654911838791,1,0.189473684210526,0,0,0,0,0.673076923076923,1,0,0,0,1,0,0,0,0,0,1
"308",0,0.755102040816326,0.284354883851106,0,0.2,0,0,0,0,0.788461538461538,0,0,0,0,0,0,0,0,1,0,0
"309",0,0.510204081632653,0.252448922474111,0,0.168421052631579,0,0,0,0,0.788461538461538,0,0,0,0,0,1,0,0,1,0,0
"310",0,0.0714285714285714,0.171564511614889,0,0.168421052631579,0,0,0,0,0.673076923076923,0,1,0,0,0,0,0,0,1,0,0
"311",0,0.0204081632653061,0.158690176322418,0,0.147368421052632,0,0,0,0,0.673076923076923,1,0,1,0,0,1,1,0,0,0,1
"312",0,0.908163265306122,0.066890568150014,0,0.2,1,0,0,0,0.75,0,0,1,0,1,0,0,0,0,0,0
"313",1,0.755102040816326,0.999160369437448,0,0.168421052631579,0,0,0,0,0.326923076923077,0,1,0,0,1,0,0,0,0,0,0
"314",1,0.602040816326531,0.834592779177162,0,0.178947368421053,1,0,0,0,0.326923076923077,1,0,1,0,1,0,0,0,0,0,0
"315",1,0,0.631122306185278,1,0.126315789473684,0,0,0,0,0.576923076923077,1,1,0,0,1,0,0,0,0,0,1
"316",1,0.683673469387755,0.601735236495942,0,0.189473684210526,0,0,0,0,0.711538461538462,0,0,0,0,1,0,0,0,0,0,0
"317",1,0.755102040816326,0.34116988525049,0,0.168421052631579,0,0,0,0,0.711538461538462,0,0,0,0,1,0,0,0,0,0,0
"318",1,0.755102040816326,0.221102714805486,0,0.168421052631579,0,0,0,0,0.557692307692308,0,0,0,0,1,0,0,0,0,0,0
"319",1,0,0.846067730198713,1,0.126315789473684,0,0,0,0,0.269230769230769,1,0,0,0,0,0,1,0,0,0,1
"320",1,0,0.586621886369997,1,0.126315789473684,0,0,0,0,0.403846153846154,1,1,0,0,1,0,0,0,0,0,1
"321",1,0.744897959183674,0.515813042261405,0,0.189473684210526,1,0,0,0,0.673076923076923,1,0,0,0,1,0,0,0,0,0,0
"322",1,0.5,0.290232297788973,0,0.178947368421053,0,0,0,0,0.730769230769231,0,1,0,0,0,1,1,0,0,0,0
"323",1,0.377551020408163,0.242653232577666,0,0.168421052631579,0,0,0,0,0.865384615384615,0,0,0,0,1,0,0,0,0,0,0
"324",1,0.326530612244898,0.232297788972852,0,0.210526315789474,1,0,0,0,0.865384615384615,1,1,0,0,0,0,1,0,0,0,0
"325",1,0.23469387755102,0.221942345368038,0,0.168421052631579,0,0,0,0,0.865384615384615,0,0,0,0,0,1,1,0,0,0,0
"326",1,0.142857142857143,0.200951581304226,0,0.147368421052632,0,0,0,0,0.865384615384615,1,0,1,0,1,0,0,0,0,0,0
"327",1,0.336734693877551,0.0333053456479149,0,0.168421052631579,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"328",1,0.285714285714286,0.0260285474391268,0,0.178947368421053,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
"329",0,0.755102040816326,1,0,0.2,0,0,0,0,0.326923076923077,0,0,0,0,0,0,0,0,1,0,0
"330",0,0.663265306122449,0.982087881332214,0,0.178947368421053,1,0,0,0,0.326923076923077,1,0,1,0,0,0,0,1,0,0,0
"331",0,0.857142857142857,0.810803246571508,0,0.210526315789474,0,0,0,0,0.461538461538462,0,0,0,0,0,0,1,0,0,0,0
"332",0,0.76530612244898,0.799608172404142,0,0.178947368421053,0,0,0,0,0.461538461538462,1,1,0,0,0,1,0,0,1,0,0
"333",0,0.530612244897959,0.689336691855584,0,0.210526315789474,0,0,0,0,0.461538461538462,1,1,0,0,0,1,0,0,1,0,0
"334",0,0.438775510204082,0.678421494542401,0,0.210526315789474,0,0,0,0,0.461538461538462,0,0,0,0,0,1,0,1,0,0,0
"335",0,0.346938775510204,0.666666666666667,0,0.157894736842105,0,0,0,0,0.461538461538462,1,1,0,0,0,1,0,1,0,0,0
"336",0,0.26530612244898,0.565910999160369,0,0.168421052631579,1,0,0,0,0.461538461538462,0,0,0,0,1,0,0,0,0,0,0
"337",0,0.163265306122449,0.560033585222502,0,0.168421052631579,0,0,0,0,0.461538461538462,0,0,0,0,0,0,0,0,1,0,0
"338",0,0.755102040816326,0.252169045619927,0,0.168421052631579,0,0,0,0,0.519230769230769,0,0,0,0,0,0,0,1,0,0,0
"339",0,0.704081632653061,0.079205149734117,0,0.210526315789474,1,0,0,0,0.384615384615385,0,0,0,0,1,0,0,0,0,0,0
"340",0,0.612244897959184,0.0663308144416457,0,0.157894736842105,0,0,0,0,0.384615384615385,1,1,0,0,1,0,0,0,0,0,0
"341",0,0.530612244897959,0.0436607892527288,0,0.210526315789474,0,0,0,0,0.384615384615385,1,1,0,0,0,0,1,0,0,0,0
"342",0,0.520408163265306,0.525048978449482,0,0.210526315789474,1,0,1,1,0.538461538461538,1,1,0,0,0,0,1,0,0,0,0
"343",0,0.459183673469388,0.366358802127064,0,0.2,0,0,0,0,0.596153846153846,1,0,0,0,0,1,0,1,0,0,0
"344",0,0.0816326530612245,0.232577665827036,1,0.178947368421053,0,0,0,0,0.538461538461538,0,0,0,0,0,0,0,1,0,0,0
"345",0,0.0204081632653061,0.222222222222222,1,0.147368421052632,0,0,0,0,0.538461538461538,1,1,0,0,0,1,0,0,1,0,1
"346",0,0.561224489795918,0.0498180800447803,0,0.168421052631579,0,0,0,0,0.557692307692308,0,0,0,0,0,0,0,0,1,0,0
"347",1,0.336734693877551,0.802686817800168,0,0.2,1,0,0,0,0.326923076923077,1,0,1,0,1,0,0,0,0,0,0
"348",1,0.0408163265306122,0.761265043380912,0,0.168421052631579,1,0,0,0,0.326923076923077,1,0,1,0,1,0,0,0,0,0,1
"349",1,0.602040816326531,0.684578785334453,0,0.189473684210526,0,0,0,0,0.403846153846154,0,1,0,0,0,0,1,0,0,0,0
"350",1,0.387755102040816,0.580184718723762,0,0.210526315789474,0,0,0,0,0.269230769230769,0,0,0,0,1,0,0,0,0,0,0
"351",1,0.295918367346939,0.568429890848027,0,0.189473684210526,1,0,0,0,0.269230769230769,1,1,0,0,1,0,0,0,0,0,0
"352",1,0.0714285714285714,0.534284914637559,1,0.2,0,0,0,0,0.269230769230769,1,1,0,0,0,0,1,0,0,0,1
"353",1,0.36734693877551,0.520291071928352,0,0.189473684210526,1,0,0,0,0.403846153846154,0,0,0,0,1,0,0,0,0,0,0
"354",1,0.755102040816326,0.386230058774139,0,0.2,0,0,0,0,0.25,0,0,0,0,0,1,1,0,0,0,0
"355",1,0.673469387755102,0.375314861460957,0,0.157894736842105,1,0,0,0,0.25,1,1,0,0,1,0,0,0,0,0,0
"356",1,0.540816326530612,0.268122026308424,0,0.210526315789474,1,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0
"357",1,0.724489795918367,0.825916596697453,0,0.252631578947368,0,0,0,0,0.384615384615385,1,1,0,0,0,0,1,0,0,0,0
"358",1,0.571428571428571,0.232297788972852,0,0.442105263157895,1,0,0,0,0.653846153846154,1,0,0,0,0,0,1,0,0,0,0
"359",1,0.469387755102041,0.0240694094598377,0,0.315789473684211,0,0,0,0,0.596153846153846,1,0,0,0,1,0,0,0,0,0,0
"360",0,0.755102040816326,0.551357402742793,0,0.263157894736842,1,0,0,0,0.326923076923077,1,0,0,0,0,0,0,1,0,0,0
"361",0,0.795918367346939,0.456759026028547,0,0.315789473684211,1,0,0,0,0.384615384615385,0,0,1,0,0,0,0,1,0,0,0
"362",1,0.826530612244898,0.62048698572628,0,0.242105263157895,1,0,1,1,0.0576923076923077,0,1,0,0,0,1,1,0,0,0,0
"363",1,0.755102040816326,0.365799048418696,0,0.231578947368421,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"364",0,0.530612244897959,0.901203470472992,0,0.410526315789474,1,0,0,0,0.326923076923077,1,0,0,0,0,1,0,0,1,0,0
"365",0,0.785714285714286,0.998320738874895,0,0.284210526315789,0,0,0,0,0.326923076923077,1,0,0,0,0,0,1,0,0,0,0
"366",0,0.877551020408163,0.586062132661629,0,0.231578947368421,0,0,0,0,0.461538461538462,0,1,0,0,0,0,0,0,1,0,0
"367",0,0.846938775510204,0.479708928071648,0,1,0,0,0,0,0.403846153846154,1,0,0,0,0,0,0,1,0,0,1
"368",0,0.836734693877551,0.270361041141898,0,0.305263157894737,0,0,0,0,0.403846153846154,1,0,0,0,0,1,0,1,0,0,0
"369",0,0.591836734693878,0.247691015952981,0,0.284210526315789,0,0,0,0,0.403846153846154,1,1,0,0,0,0,0,1,0,0,0
"370",0,0.357142857142857,0.236495941785614,0,0.221052631578947,1,0,0,0,0.403846153846154,1,0,1,0,0,0,0,0,1,0,0
"371",0,0.591836734693878,0.0556954939826476,0,0.736842105263158,0,0,0,0,0.346153846153846,1,0,0,0,1,0,0,0,0,0,1
"372",0,0.551020408163265,0.0313462076686258,0,0.305263157894737,1,0,0,0,0.461538461538462,1,0,0,0,0,1,0,0,1,0,0
"373",1,0.540816326530612,0.459557794570389,0,0.242105263157895,0,0,0,0,0.326923076923077,1,1,0,0,0,0,1,0,0,0,0
"374",1,0.326530612244898,0.435208508256367,0,0.273684210526316,0,0,0,0,0.326923076923077,1,1,0,0,1,0,0,0,0,0,0
"375",1,0.438775510204082,0.243212986286034,0,0.315789473684211,1,0,0,0,0.326923076923077,1,0,1,0,0,0,1,0,0,0,0
"376",0,0.918367346938776,0.305345647914917,0,0.231578947368421,0,0,1,1,0.288461538461538,1,0,0,0,0,0,1,0,0,0,0
"377",0,0.775510204081633,0.191155891407781,0,0.294736842105263,1,0,1,1,0.192307692307692,1,0,1,0,1,0,0,0,0,0,0
"378",1,0.326530612244898,0.244332493702771,0,0.252631578947368,0,0,0,0,0.0384615384615385,1,0,0,0,0,1,1,0,0,0,0
"379",1,0.755102040816326,0.525608732157851,0,0.252631578947368,1,0,1,1,0.442307692307692,1,1,0,0,0,1,0,0,1,0,0
"380",1,0.714285714285714,0.284914637559474,0,0.621052631578947,1,0,0,0,0.5,1,1,0,0,0,1,0,0,1,0,0
"381",1,0.806122448979592,0.176602294990204,0,0.231578947368421,1,0,0,0,0.634615384615385,1,0,0,0,1,0,0,0,0,0,0
"382",1,0.602040816326531,0.0744472432129863,0,0.726315789473684,1,0,0,0,0.634615384615385,0,0,0,0,0,0,0,1,0,0,0
"383",0,0.724489795918367,0.853344528407501,0,0.252631578947368,0,0,0,0,0.192307692307692,1,1,0,0,1,0,0,0,0,0,0
"384",0,0.530612244897959,0.831514133781136,0,0.284210526315789,0,0,0,0,0.192307692307692,1,1,0,0,1,0,0,0,0,0,0
"385",0,0.122448979591837,0.760705289672544,0,0.252631578947368,0,0,0,0,0.192307692307692,1,1,0,0,1,0,0,0,0,0,1
"386",0,0.704081632653061,0.70724881052337,0,0.252631578947368,0,0,0,0,0.326923076923077,1,1,0,0,0,1,1,0,0,0,0
"387",0,0.397959183673469,0.68233977050098,0,0.284210526315789,1,0,0,0,0.326923076923077,1,1,0,0,0,0,0,0,1,0,0
"388",0,0.275510204081633,0.431570109151973,0,0.326315789473684,0,0,0,0,0.384615384615385,1,0,0,0,0,0,1,0,0,0,0
"389",0,0.561224489795918,0.30954380072768,0,0.305263157894737,0,0,0,0,0.519230769230769,1,0,0,0,0,1,1,0,0,0,0
"390",0,0.591836734693878,0.230618527847747,0,0.621052631578947,1,0,0,0,0.653846153846154,1,1,0,0,1,0,0,0,0,0,0
"391",0,0.887755102040816,0.145815841029947,0,0.294736842105263,1,0,0,0,0.788461538461538,1,0,0,0,0,0,1,0,0,0,0
"392",0,0.897959183673469,0.89700531766023,0,0.326315789473684,0,0,0,0,0.326923076923077,1,0,0,0,0,1,1,0,0,0,0
"393",0,0.73469387755102,0.674783095438007,0,0.231578947368421,0,0,0,0,0.326923076923077,1,0,0,0,0,0,1,0,0,0,0
"394",0,0.204081632653061,0.607892527287993,0,0.336842105263158,0,1,1,1,0.326923076923077,1,0,0,0,0,1,1,0,0,0,1
"395",0,0.744897959183674,0.426532325776658,0,0.894736842105263,0,0,0,0,0.538461538461538,1,0,0,0,0,0,0,0,1,0,1
"396",0,0.775510204081633,0.375314861460957,0,0.242105263157895,0,1,0,0,0.807692307692308,1,1,0,0,0,0,1,0,0,0,0
"397",0,0.530612244897959,0.260565351245452,0,0.242105263157895,0,0,0,0,0.788461538461538,0,0,0,0,0,1,0,1,0,0,0
"398",1,0.142857142857143,0.796809403862301,0,0.273684210526316,0,0,0,0,0.326923076923077,1,0,0,0,1,0,0,0,0,0,1
"399",1,0.489795918367347,0.411978729359082,0,0.284210526315789,0,0,0,0,0.769230769230769,1,0,0,0,0,1,1,0,0,0,0
"400",1,0.795918367346939,0.869857262804366,0,0.4,0,1,0,0,0.269230769230769,1,0,0,0,0,1,0,0,1,0,0
"401",1,0.724489795918367,0.783095438007277,0,0.294736842105263,1,0,0,0,0.403846153846154,1,1,0,0,1,0,0,0,0,0,0
"402",1,0.755102040816326,0.689056815001399,0,0.221052631578947,0,0,0,0,0.403846153846154,1,0,0,0,0,1,1,0,0,0,0
"403",1,0.479591836734694,0.633361321018752,0,0.357894736842105,0,0,0,0,0.403846153846154,1,1,0,0,1,0,0,0,0,0,0
"404",1,0.806122448979592,0.52756787013714,0,0.484210526315789,0,0,0,0,0.538461538461538,1,0,0,0,0,0,1,0,0,0,0
"405",1,0.479591836734694,0.035264483627204,0,0.263157894736842,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"406",0,0.785714285714286,0.517772180240694,0,0.231578947368421,1,0,0,0,0.519230769230769,1,0,0,0,1,0,0,0,0,0,0
"407",0,0.428571428571429,0.0293870696893367,0,0.242105263157895,1,0,0,0,0.384615384615385,1,1,0,0,0,1,1,0,0,0,0
