"","home_team","yardline_100","game_seconds_remaining","goal_to_go","yards_gained","shotgun","no_huddle","score_differential","first_down_pass","incomplete_pass","interception","down_2","down_3","pass_length_short","pass_location_middle","pass_location_right","td_team_1","td_team_2"
"341",1,0.783505154639175,0.0327959977765425,0,0.233333333333333,1,0,0.0943396226415094,1,0,0,1,0,1,0,0,0,0
"342",1,0.474226804123711,0.00611450806003335,0,0.177777777777778,1,1,0.0943396226415094,1,0,0,0,1,1,0,0,0,0
"343",0,0.793814432989691,0.998610339077265,0,0.211111111111111,0,0,0.339622641509434,1,0,0,0,0,1,0,0,0,0
"344",0,0.587628865979381,0.965536409116176,0,0.177777777777778,1,0,0.339622641509434,1,0,0,0,1,1,1,0,0,0
"345",0,0.670103092783505,0.757365202890495,0,0.233333333333333,1,0,0.415094339622642,1,0,0,0,1,1,1,0,0,0
"346",0,0.0618556701030928,0.72846025569761,1,0.144444444444444,0,0,0.415094339622642,1,0,0,0,0,1,0,1,0,1
"347",0,0.463917525773196,0.60366870483602,0,0.144444444444444,0,0,0.547169811320755,1,0,0,1,0,1,0,1,0,0
"348",0,0.680412371134021,0.522512506948305,0,0.166666666666667,1,0,0.60377358490566,1,0,0,0,1,1,0,0,0,0
"349",0,0.43298969072165,0.519177320733741,0,0.177777777777778,1,0,0.60377358490566,1,0,0,1,0,1,0,0,0,0
"350",0,0.762886597938144,0.0478043357420789,0,0.244444444444444,1,0,0.226415094339623,1,0,0,0,0,0,0,0,0,0
"351",0,0.0721649484536082,0.0266814897165092,1,0.155555555555556,1,0,0.226415094339623,1,0,0,0,0,1,1,0,0,1
"352",0,0.144329896907216,0.920789327404113,0,0.177777777777778,1,0,0.339622641509434,1,0,0,1,0,1,0,1,0,0
"353",0,0.896907216494845,0.824068927181768,0,0.177777777777778,1,1,0.339622641509434,0,0,0,0,1,1,0,1,0,0
"354",0,0.721649484536082,0.41189549749861,0,0.255555555555556,1,0,0.415094339622642,1,0,0,0,1,1,0,0,0,0
"355",0,0.938144329896907,0.287659811006114,0,0.166666666666667,1,0,0.415094339622642,1,0,0,1,0,1,0,1,0,0
"356",0,0.22680412371134,0.222067815453029,0,0.166666666666667,1,0,0.415094339622642,1,0,0,1,0,1,0,1,0,0
"357",0,0.670103092783505,0.0742078932740411,0,0.144444444444444,1,0,0.358490566037736,1,0,0,0,1,1,1,0,0,0
"358",1,0.680412371134021,0.991662034463591,0,0.155555555555556,1,0,0.339622641509434,1,0,0,1,0,1,0,0,0,0
"359",1,0.587628865979381,0.882990550305725,0,0.166666666666667,1,0,0.339622641509434,1,0,0,0,1,1,0,0,0,0
"360",1,0.402061855670103,0.821011673151751,0,0.211111111111111,1,0,0.339622641509434,1,0,0,0,1,1,0,1,0,0
"361",1,0.752577319587629,0.535853251806559,0,0.166666666666667,1,0,0.339622641509434,1,0,0,1,0,1,0,0,0,0
"362",1,0.65979381443299,0.533073929961089,0,0.222222222222222,1,0,0.339622641509434,1,0,0,0,0,1,1,0,0,0
"363",1,0.639175257731959,0.520566981656476,0,0.222222222222222,1,0,0.339622641509434,0,0,0,0,1,1,0,0,0,0
"364",1,0.422680412371134,0.453029460811562,0,0.255555555555556,0,0,0.339622641509434,0,0,0,0,0,1,0,0,0,0
"365",1,0.195876288659794,0.231517509727626,0,0.2,1,0,0.339622641509434,1,0,0,1,0,1,0,0,0,0
"366",1,0.54639175257732,0.0903279599777654,0,0.144444444444444,1,0,0.471698113207547,1,0,0,1,0,1,1,0,0,0
"367",0,0.536082474226804,0.859366314619233,0,0.2,1,0,0.339622641509434,1,0,0,0,0,1,1,0,0,0
"368",0,0.814432989690722,0.536964980544747,0,0.2,0,0,0.283018867924528,1,0,0,0,0,1,0,1,0,0
"369",0,0.814432989690722,0.301278488048916,0,0.177777777777778,1,0,0.30188679245283,1,0,0,1,0,1,0,1,0,0
"370",0,0.762886597938144,0.288215675375208,0,0.2,0,0,0.30188679245283,0,0,0,0,0,1,0,1,0,0
"371",0,0.639175257731959,0.282657031684269,0,0.2,1,0,0.30188679245283,1,0,0,1,0,1,1,0,0,0
"372",0,0.680412371134021,0.169538632573652,0,0.277777777777778,1,0,0.207547169811321,1,0,0,0,1,1,0,0,0,0
"373",0,0.268041237113402,0.155642023346304,0,0.2,1,0,0.207547169811321,1,0,0,0,1,1,1,0,0,0
"374",0,0.402061855670103,0.0202890494719289,0,0.233333333333333,1,0,0.0188679245283019,1,0,0,0,0,1,0,1,0,0
"375",1,0.608247422680412,0.896609227348527,0,0.211111111111111,1,0,0.226415094339623,0,0,0,1,0,1,0,1,0,0
"376",1,0.45360824742268,0.862701500833797,0,0.211111111111111,1,0,0.226415094339623,1,0,0,0,0,1,0,0,0,0
"377",1,0.505154639175258,0.793218454697054,0,0.244444444444444,1,0,0.358490566037736,1,0,0,0,0,0,1,0,0,0
"378",1,0.731958762886598,0.442745969983324,0,0.177777777777778,1,0,0.113207547169811,0,0,0,0,1,1,0,1,0,0
"379",1,0.762886597938144,0.285992217898833,0,0.244444444444444,0,0,0.0566037735849057,1,0,0,0,0,1,0,1,0,0
"380",1,0.56701030927835,0.26514730405781,0,0.166666666666667,1,0,0.0566037735849057,1,0,0,1,0,1,0,1,0,0
"381",1,0.721649484536082,0.0614230127848805,0,0.255555555555556,1,0,0.0754716981132075,1,0,0,1,0,0,1,0,0,0
"382",1,0.855670103092783,0.0422456920511395,0,0.188888888888889,1,0,0.0754716981132075,0,0,0,0,1,1,0,1,0,0
