"","home_team","yardline_100","game_seconds_remaining","goal_to_go","yards_gained","shotgun","no_huddle","qb_dropback","qb_scramble","score_differential","first_down_rush","down_2","down_3","down_4","run_location_middle","run_location_right","run_gap_end","run_gap_guard","run_gap_tackle","td_team_1"
"291",1,0.357142857142857,0.914558740865655,0,0.102272727272727,0,0,0,0,0.660377358490566,0,1,0,0,1,0,0,0,0,0
"292",1,0.112244897959184,0.891231028667791,0,0.0909090909090909,0,0,0,0,0.660377358490566,0,0,0,0,1,0,0,0,0,0
"293",1,0.683673469387755,0.833614390106802,0,0.102272727272727,0,0,0,0,0.584905660377358,0,1,0,0,0,1,1,0,0,0
"294",1,0.622448979591837,0.24592467678471,0,0.0909090909090909,1,0,0,0,0.132075471698113,0,0,1,0,1,0,0,0,0,0
"295",0,0.704081632653061,0.932546374367622,0,0.0909090909090909,0,0,0,0,0.528301886792453,0,1,0,0,0,1,0,0,1,0
"296",0,0.13265306122449,0.909780775716695,0,0.0909090909090909,0,0,0,0,0.528301886792453,0,0,0,0,0,0,1,0,0,0
"297",0,0.969387755102041,0.622821810005621,0,0.102272727272727,0,0,0,0,0.528301886792453,0,0,0,0,0,0,0,0,1,0
"298",0,0.36734693877551,0.334176503653738,0,0.0909090909090909,0,0,0,0,0.415094339622642,0,0,1,0,0,1,0,0,1,0
"299",0,0.295918367346939,0.317032040472175,0,0.102272727272727,0,0,1,1,0.415094339622642,0,0,0,0,1,0,0,0,0,0
"300",0,0.13265306122449,0.272625070264193,0,0.0909090909090909,0,0,0,0,0.415094339622642,0,1,0,0,1,0,0,0,0,0
"301",0,0.612244897959184,0.133783024170883,0,0.102272727272727,1,0,0,0,0.471698113207547,0,0,1,0,1,0,0,0,0,0
"302",0,0.683673469387755,0.770095559302979,0,0.102272727272727,0,0,0,0,0.39622641509434,0,0,0,0,0,1,0,1,0,0
"303",0,0.224489795918367,0.672287802136031,0,0.102272727272727,0,0,0,0,0.39622641509434,0,1,0,0,0,0,0,0,1,0
"304",0,1,0.393479482855537,0,0.102272727272727,0,0,0,0,0.39622641509434,0,0,0,0,0,0,0,1,0,0
"305",0,0.979591836734694,0.381394041596402,0,0.0909090909090909,0,0,0,0,0.39622641509434,0,1,0,0,0,1,0,0,1,0
"306",1,0.897959183673469,0.236649803260259,0,0.0909090909090909,1,0,0,0,0.735849056603774,0,0,0,0,1,0,0,0,0,0
"307",1,0.887755102040816,0.226531759415402,0,0.0909090909090909,0,0,0,0,0.735849056603774,0,1,0,0,1,0,0,0,0,0
"308",1,0.622448979591837,0.197020798201237,0,0.102272727272727,1,0,0,0,0.735849056603774,0,0,0,0,1,0,0,0,0,0
"309",1,0.336734693877551,0.118887015177066,0,0.0909090909090909,0,0,0,0,0.867924528301887,0,0,0,0,0,0,1,0,0,0
"310",1,0.193877551020408,0.0778527262507026,0,0.102272727272727,1,0,0,0,0.867924528301887,0,1,0,0,0,0,1,0,0,0
"311",1,0.122448979591837,0.0452501405283867,0,0.0909090909090909,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"312",1,0.755102040816326,0.973018549747049,0,0.0681818181818182,1,0,0,0,0.528301886792453,0,0,0,0,0,0,1,0,0,0
"313",0,0.755102040816326,0.183530073074761,0,0.0795454545454545,1,0,0,0,0.471698113207547,0,0,0,0,0,0,0,0,1,0
"314",0,0.591836734693878,0.0387858347386172,0,0.0795454545454545,1,0,0,0,0.528301886792453,0,0,1,0,0,1,0,1,0,0
"315",1,0.224489795918367,0.882237211916807,0,0.0454545454545455,0,0,0,0,0.792452830188679,0,0,0,0,1,0,0,0,0,0
"316",1,0.836734693877551,0.792017987633502,0,0,0,0,0,0,0.924528301886792,0,1,0,0,0,0,1,0,0,0
"317",1,0.857142857142857,0.734682405845981,0,0.0795454545454545,0,0,0,0,0.924528301886792,0,0,0,0,1,0,0,0,0,0
"318",1,0.591836734693878,0.710230466554244,0,0.0340909090909091,0,0,0,0,0.924528301886792,0,0,0,0,0,1,1,0,0,0
"319",1,0.428571428571429,0.422147273749297,0,0.0795454545454545,0,0,0,0,0.924528301886792,0,0,0,0,1,0,0,0,0,0
"320",1,0.775510204081633,0.248173130972456,0,0.0795454545454545,0,0,0,0,0.981132075471698,0,1,0,0,1,0,0,0,0,0
"321",1,0.448979591836735,0.175941540191119,0,0.0795454545454545,0,0,0,0,0.849056603773585,0,0,0,0,1,0,0,0,0,0
"322",1,0.326530612244898,0.148116919617763,0,0.0227272727272727,0,0,0,0,0.849056603773585,0,0,0,0,0,1,1,0,0,0
"323",1,0.0612244897959184,0.0491849353569421,1,0.0795454545454545,0,0,0,0,0.905660377358491,0,1,0,0,0,1,1,0,0,0
"324",0,0.142857142857143,0.367903316469927,0,0.0795454545454545,0,0,0,0,0.452830188679245,0,0,1,0,1,0,0,0,0,0
"325",0,0.26530612244898,0.00730747611017426,0,0.0795454545454545,0,0,0,0,0.641509433962264,0,0,0,0,0,0,1,0,0,0
"326",0,0.591836734693878,0.70292299044407,0,0.0681818181818182,0,0,0,0,0.39622641509434,0,0,0,0,0,0,0,0,1,0
"327",0,0.0918367346938776,0.611017425519955,0,0.0681818181818182,1,0,0,0,0.39622641509434,0,1,0,0,0,0,0,1,0,0
"328",0,0.540816326530612,0.543844856661046,0,0.0795454545454545,0,0,0,0,0.528301886792453,0,0,0,0,0,0,0,0,1,0
"329",0,0.755102040816326,0.474142776840922,0,0.0795454545454545,0,0,0,0,0.452830188679245,0,0,0,0,0,0,0,1,0,0
"330",0,0.26530612244898,0.129567172568859,0,0.0681818181818182,0,0,0,0,0.584905660377358,0,1,0,0,0,0,0,1,0,0
"331",0,0.193877551020408,0.104272062956717,0,0.0795454545454545,0,0,0,0,0.584905660377358,0,0,0,0,0,0,0,0,1,0
"332",1,0.163265306122449,0.586846543001686,0,0.0795454545454545,0,0,0,0,0.60377358490566,0,1,0,0,0,0,1,0,0,0
"333",1,0.551020408163265,0.482855536818437,0,0.0795454545454545,0,0,0,0,0.660377358490566,0,0,0,0,1,0,0,0,0,0
"334",0,0.0918367346938776,0.951377178189994,1,0.0454545454545455,0,0,0,0,0.660377358490566,0,0,0,0,0,1,0,1,0,0
"335",0,0,0.927487352445194,1,0.0795454545454545,0,0,0,0,0.660377358490566,0,0,0,1,0,1,0,1,0,0
"336",0,0.979591836734694,0.844294547498595,0,0.0795454545454545,0,0,0,0,0.660377358490566,0,0,0,0,0,0,0,0,1,0
"337",0,0.918367346938776,0.578976953344576,0,0.0795454545454545,0,0,0,0,0.716981132075472,0,0,0,0,0,1,0,1,0,0
"338",0,0.479591836734694,0.446037099494098,0,0.0795454545454545,0,0,0,0,0.641509433962264,0,0,1,0,1,0,0,0,0,0
"339",0,0.142857142857143,0.38336143901068,0,0.0113636363636364,0,0,0,0,0.641509433962264,0,1,0,0,1,0,0,0,0,0
"340",0,0.448979591836735,0.318156267566048,0,0.0568181818181818,0,0,0,0,0.69811320754717,0,1,0,0,0,1,0,0,1,0
"341",0,0.163265306122449,0.0297920179876335,0,0.0795454545454545,0,0,0,0,0.924528301886792,0,1,0,0,0,1,0,1,0,0
"342",0,0.0918367346938776,0.0269814502529511,0,0.0568181818181818,0,0,0,0,0.924528301886792,0,1,0,0,0,0,0,0,1,0
"343",1,0.357142857142857,0.730466554243957,0,0.0795454545454545,0,0,0,0,0.773584905660377,0,0,0,0,1,0,0,0,0,0
"344",1,0.959183673469388,0.694491287240023,0,0.0795454545454545,0,0,0,0,0.773584905660377,0,0,0,0,1,0,0,0,0,0
"345",1,0.602040816326531,0.666666666666667,0,0.0340909090909091,1,0,0,0,0.773584905660377,0,0,0,0,1,0,0,0,0,0
"346",1,0.418367346938776,0.621978639685216,0,0.0454545454545455,0,0,0,0,0.773584905660377,0,1,0,0,0,1,1,0,0,0
"347",1,0.122448979591837,0.580382237211917,0,0.0795454545454545,0,0,0,0,0.773584905660377,0,1,0,0,0,1,1,0,0,0
"348",1,0.0510204081632653,0.550590219224283,1,0.0227272727272727,0,0,0,0,0.773584905660377,0,0,1,0,0,0,1,0,0,0
"349",1,0.744897959183674,0.409499718943227,0,0.0795454545454545,0,0,0,0,0.886792452830189,0,1,0,0,1,0,0,0,0,0
"350",1,0.23469387755102,0.134064080944351,0,0.0795454545454545,0,0,0,0,0.792452830188679,0,0,0,0,0,1,1,0,0,0
"351",1,0.23469387755102,0.122821810005621,0,0.0795454545454545,0,0,0,0,0.792452830188679,0,1,0,0,1,0,0,0,0,0
"352",1,0,0.0921866216975829,1,0.0795454545454545,0,0,0,0,0.792452830188679,0,0,0,0,1,0,0,0,0,0
"353",1,0,0.0756042720629567,1,0,0,0,0,0,0.792452830188679,0,1,0,0,0,1,1,0,0,0
"354",1,0.683673469387755,0.0424395727937043,0,0.0681818181818182,0,0,0,0,0.924528301886792,0,0,0,0,1,0,0,0,0,0
"355",1,0.693877551020408,0.0413153456998314,0,0.0681818181818182,0,0,0,0,0.924528301886792,0,1,0,0,1,0,0,0,0,0
"356",1,0.591836734693878,0.755480607082631,0,0.0795454545454545,0,0,0,0,0.60377358490566,0,1,0,0,1,0,0,0,0,0
"357",0,0.540816326530612,0.903597526700394,0,0.0795454545454545,0,0,0,0,0.660377358490566,0,1,0,0,0,0,0,1,0,0
"358",0,0.755102040816326,0.388982574480045,0,0.0568181818181818,1,0,0,0,0.471698113207547,0,0,0,0,0,1,1,0,0,0
"359",0,0.602040816326531,0.357504215851602,0,0.0795454545454545,1,0,0,0,0.471698113207547,0,0,0,0,0,0,1,0,0,0
"360",0,0.948979591836735,0.837268128161889,0,0.0454545454545455,0,0,0,0,0.660377358490566,0,0,0,0,0,0,1,0,0,0
"361",1,0.346938775510204,0.747329960652052,0,0.0681818181818182,0,0,0,0,0.415094339622642,0,0,0,0,1,0,0,0,0,0
"362",1,0.755102040816326,0.628442945474986,0,0.0681818181818182,0,0,0,0,0.283018867924528,0,0,0,0,1,0,0,0,0,0
"363",1,0.23469387755102,0.16779089376054,0,0.0681818181818182,1,1,0,0,0.433962264150943,0,0,0,0,1,0,0,0,0,0
"364",1,0,0.107644744238336,1,0.0681818181818182,0,0,0,0,0.433962264150943,0,0,0,0,1,0,0,0,0,0
"365",1,0.755102040816326,0.998594716132659,0,0.0795454545454545,0,0,0,0,0.660377358490566,0,0,0,0,1,0,0,0,0,0
"366",1,0.693877551020408,0.725969645868465,0,0.0227272727272727,0,0,0,0,0.584905660377358,0,0,0,0,0,0,1,0,0,0
"367",1,0.673469387755102,0.517706576728499,0,0.0681818181818182,1,0,0,0,0.320754716981132,0,0,1,0,1,0,0,0,0,0
"368",0,0.846938775510204,0.723440134907251,0,0.0681818181818182,0,0,0,0,0.528301886792453,0,0,0,0,0,1,0,1,0,0
"369",0,0.948979591836735,0.610736368746487,0,0.0340909090909091,0,0,0,0,0.528301886792453,0,1,0,0,0,0,1,0,0,0
"370",0,0.683673469387755,0.483698707138842,0,0.0681818181818182,0,0,0,0,0.415094339622642,0,1,0,0,1,0,0,0,0,0
"371",0,0.683673469387755,0.165823496346262,0,0.0681818181818182,0,0,0,0,0.471698113207547,0,0,0,0,0,0,0,0,1,0
"372",0,0.204081632653061,0.660764474423834,0,0.0681818181818182,1,0,0,0,0.39622641509434,0,0,1,0,0,0,0,0,1,0
"373",1,0.571428571428571,0.734963462619449,0,0.0795454545454545,0,0,0,0,0.528301886792453,0,0,0,0,0,1,1,0,0,0
"374",1,0.438775510204082,0.435075885328836,0,0.0795454545454545,0,0,0,0,0.584905660377358,0,0,0,0,1,0,0,0,0,0
"375",1,0.602040816326531,0.309443507588533,0,0.0681818181818182,0,0,0,0,0.735849056603774,0,0,0,0,0,1,1,0,0,0
